page,verse_number,verse,title,variety,variety_glottocode,language,language_glottocode,lang_iso639.3,var_lang_rel
56,11,Un homé ovio dous fils.,Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,12,"Doun lou pus tzoïné diguoit o soun pairé: Moun ! païré, douna mé so qué deou mé révéni de vostre bé. Et lou pairé tour foguet lou portatzé dé soun bé.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,13,"Paou dé tzours oprès, lou pus tzoiné d'oqués dous efons omossait tout se qu’ovio, et s’en onguet dins un poïs estronzier fort élouognat, oun dissipait tout soun bé en excès et en débaoutsos.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,14,"Oprès qu’oguait tout despensa, survenguoit uno grando fomino dins oquel poïs, et el coumensoit o toumba j en nécessitat.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,15,S'en onguait doun et s'estoquait ol servici d'un déous hobitans del poïs qué l'envouyoit din so moïou dé compagno per y gorda lus téchous.,Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,16,Et oqui fués estat bien aïsé dé rompli soun ventré dé los cossos qué lus téchous mintzavoun ; main dégun n'in dounavo.,Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,17,"Enfin, estan rentrat en el-même, diguoit: can io tsas moun païré dé doumestiqués o gatzès qu'on maï dé po qué lour né cal, et io mori oïci dé tolan !",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,18,"Cal qué parti el qu'angui trouva moun pairé, et qués y digui: Moun- pairé, aï pécat countro lou cel et vous.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,19,Et nou sus pus digné d'estré opelat vostré fil; trota-mé coume un déous doumestiqués qué soun o vostrés gatzés.,Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,20,"Portiguoit doun et venguoit trouva soun païré. Ero enguéro bien loun, qué soun pairé l'opercéguoit et fuguoit toucat dé compossiou, et courréguoit od el, se tzitoit o soun col et lou bicoit.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,21,"Soun fil i diguoit : Païré aï pécat countro lou cel et countro vous, et nou su pas digné d’estré opélat vostré fil.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,22,"Endoun lou païré diguoit o sus doumestiqués : Pourtas prountomen lo pus bello raoubo et vestissés-los-i, et boutas-i un onel ol det et déous souliés os pés.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,23,"Ménas otobé lou védel gras, et tua-lou, mintzen e fozen bouno tsiéro.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,24,"Persoqué moun fil qu'és oqui éro mor, et es ressuscitat, éro perdut et es trouvat. Coumencéroun doun o fa festin.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,25,"Cépenden soun fil oinat, qué éro din los terros, tournait, et quan fuguoit protsé dé lo moïou, entendoit lus councers et lou brut d’oquéous qué donsavoun.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,26,"Opéloit doun un déous domestiqués, et i domondoit qu'éro oco.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,27,"Lou doumestiqué i respoundoit: Ocoï qué vostré fraïré es tournat, et vostré païré o tuat lou védel gras, persoqué lou torno véré en sontat.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,28,"Oco lou boutet en couléro, et nou voulio pas entra, mais soun païré estan sooutit, coumensait o l'en préga.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,29,"Sus oco prenguoit lo paraoulo, et diguoit o soun païré : Oqui detza tant d'onnados que vouï servi, et nou vous aï tzomaï désooubéit en rés dé so qué m’ovias coumondat, et pourtan nou m’ovès tzomaï dounat un crobit ] per mé retzouï en mus omits.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,30,"Mais toléou qué vostré aoutré fil, qu'o mintzat ; soun bé en dé loï fennos perdudos, es tournat, ovès tuat per el lou védel gras.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,31,"Endoun lou pairé i diguoit : Moun fil, ses toutzour en io, et toussoqué aï es o vous.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
56,32,"Mais collio fa festin et nus retzouï, persoqué vostré . frairé qu’es oqui éro mor et es réssuscitat, éro perdut et es trouvat.",Id. en patois sarladais du département de la Dordogne,Languedocian Occitan,lang1309,Occitan,occi1239,oci,dialect
58,11,Y avio u n'haumé qu'avio doüe éfan.,Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,12,"E lé püs jouné disset à soun pairé: Moun pairé, baillà mé la porcié deue bé qu'i podé preteindré é lé ; pairé lourr partaget soun bé.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,13,"Quauquais jourr aprey, quan v'agué asseinblêt tou ] quo qué li revenio le püs jouné s'ein annet dint eun pay bien louein, aint hu fricassét tou soun bé ein ménan la vito d'eun cheti et d'eun fumélié.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,14,"Quan tou meingêt din lé pay ainté v'airo, quo y agué uno grando famino et din queue tein qui hu coumeincét a sainti l'indigenço.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,15,"Hu décampé é sé metté vâlé châ eun bourgeâis dé queue pay, qué l’ainvoyét din sa campagno per garda loüëporr.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,16,"V'aguess'étét forr countein dé bien eimpli sa panço dé là calofà qué loûë por meingeavan, mà nermo né li ain baillàvo.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,17,"Quant à la fi v'agué reintrêt ein li mêime, hu dissèt : Cambé n'y o quo pâ dé vâlais châ moun pairé qu'an deue pô mais qu'i n'ein volein peindein qu'eu y einragé dé fan.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,18,"Quo faut qu'i bougé: y wein irais trouba moun pairé é y li dirais: Moun pairé, y ais fautê countré lé boun Di é countré vou.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,19,Quo ne mé mérito püs d'étrê noumé votr'efan: suffrissés tan soulablomein qu'i vous servissé avaqué votrais valais.,Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,20,"Hu boujo é vais trouba soun pairé. Quoiqu'hu fisso einkeira louein, v’é per qu’eue paire a qui hu fê pité, lé pairé courr'à li, li souto où caw é t'embrasso dé tou soun cœur.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,21,"L'efan li dissét: Moun pairé, y ais fautê countré le boun Di é countré vou; quo ne mé mérito pûs d’étré noumé votr'efan.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,22,"Din queue tein qui lé pairé disset à soú valais: apportà mé tout hoûré sa püs beylo roubo é campà lo sur li, metteiz-li lun anneûe ou dey- é deue souliés ou piés.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,23,Menà é lé vedeûe grå: fasein bouno charo é divertissein nou.,Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,24,"Car moun efan êro morr, é vé ressuscité: v'airo perdu et v'é ressuscité : v'airo perdu et v'é retroubé. Y sé metétein don à fairé bounbanço.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,25,"L'ainê, qu'êro à la campagno, ein reveinguét; coum' hu s'apréchâvo de la méjou dé soun pairé, v'einteindé la musico et la danso.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,26,V'appellé eun deue valais de soun pairé é li da- f mandé quo qué qu'ou êro.,Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,27,"Lé valé li repoungué: Voutré frairé é reveingu, é coum'hu l'o retroubé ein bouno santé, vautré pairé o fê tua lé vedeüe grà.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,28,"Bien faché dé quo qui, l'ainê né vougué pà eintrà, må lé pairé étan sorti per lein preja.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,29,"Hu repounguét é dissét à soun pairé: Quo y o tan d'annâda qu'i vou servissé, y n'ais jamais manquê ein ré à voutrais coumandamion, é avaqué quo vou ne m'avé É amais baillê eun quitté chabreue permé régala avaqué i moue amis.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,30,"Må tout oussi taut qué vautr’éfan qu'o tout mengé j soun bé avaqué dé chetivà fumélà é reveingû , v'avé per li fê tua eun vedeüe gra.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,31,"Lé pairé li dissé : Moun éfan, vou sé toujour avaqué mé é tou quo qu'i ais é bé per vou.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
58,32,"Mà faûllio bé fairé bounbanço, ni maïs bien s’a- Í musa; perço qué vautré frairé êro morr, v'é ressuscitê: i perço qué v'éro perdu é v'é retroubé.",Id. en patois limousin de l'arrondissement de Confolens.,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,11,Un haumé oguet dous droleis.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,12,"Lou pus jauné de ïis disset au paï: Paï, boillas mé lo part de denado qué me revet, et au partiguet su bésugno entre ïs.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,13,"Et pau de temps après lou püs jauné drolé, après vei assembla sous omis, s’en onet dis lou poïs étrangers, et aqui aü minget so dénado tout en vivent en déssolu.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,14,"Quand aúguet tout choba, ko vinguet no grando fomino dis queú poys et queú drolé coumencet a junas.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,15,Au s’en onet et se luget à d’un citoyen de queû poïs et lou renvouyet dis so meitodorio gardas sous pors.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,16,"Et aü aurio vougu se répatas de las colofas que lou pors minjovant, et dégu li boillavo ré.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,17,"Aü sé pensé en sé mêmo et disset: Las monobras qué sount chas moun paï sonbreint lou po, et io méré de fam !",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,18,"Me vau lévas, m’en irai chas moun paï et li dirai : paï ai pécha contré leu ceu et dovant vous.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,19,Ne mérité pas d’éssé péla votre drolé; fosez me a d'uno dé votras monobras.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,20,"Aù sé lévét et vinguet vers soun paï, aû érô denguéras loen quand soun paï lou véguet qué toucha de piéta courguet vers sé, ly sautet aü caû et lou beiget.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,21,"Lou drolé ly dissé: paï, ai pécha countré lou ceu et dovant vous, ne mérité pas d’éssé péla votré fils.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,22,"Mas lou paï disset à sous valeis: Pourta vité lou meillour hobit, billas lou , boillas li un onneu à sous deiset, dos souliers à sous pés.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,23,"Ménas lou védeú gras, tuas lou, minjans lou et eibotans nous.",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,24,"Car moun drolé k'ei ki ero mort et.o ei révicoula, aù sé perdio et au ei rétrouba, et is coummencerent à",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,25,Mas lou püs viei drolé ério per lous champs et coumo au veigno et se preimavo dé chas sé'aú auviguet chantas et fanfougnias.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,26,Au opèlet un daús valeis et au ly disset: Quei a co,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,27,Aù ly reipoundet: votré fraï eï tourna et votré paï o tua lou vedeü gras per sé réjauvis dé cé qué au eïro tourna sanchier.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,28,Mas au s'eifeuniguet et ne voulio pas entra; lou paï soliguet et lou n’en preiget.,Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
60,29,"Mas sé emoli disset a soun paï: veiki bien daû temps qué vous servé, qué ne vous aï jomaï déoboi en ré et vous n'ovez jomaï gü lou cœur dé mé boillas un quité chobri per qué m'ébandiguez coumo mous comorodas. .",Id. en dialecte limousin,Limousin,limo1246,Occitan,occi1239,oci,dialect
